target_side,target_time,cue_side,n,trialKey.keys_raw,,,,,,,,,,trialKey.rt_mean,trialKey.rt_raw,,,,,,,,,,trialKey.rt_std,order,,,,,,,,,
left,50,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', ,0.987167464362,1.0593452453613281, 1.0673840045928955, 0.9922098517417908, 1.002798080444336, 0.9625457525253296, 0.8921186923980713, 0.9493142366409302, 0.8646824955940247, 1.0941087007522583, ,0.078115479122,13.0, 37.0, 50.0, 77.0, 97.0, 137.0, 160.0, 172.0, 204.0, 216.0
right,50,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', ,0.93249797821,0.9776200652122498, 0.946633517742157, 0.9494941234588623, 1.0210328102111816, 0.9040683507919312, 0.8434141278266907, 0.9005510210990906, 0.968889057636261, 0.8807791471481323, ,0.0545769747218,14.0, 39.0, 51.0, 82.0, 116.0, 140.0, 146.0, 182.0, 192.0, 222.0
central,50,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space',0.844124984741,0.8649636507034302, 0.85861736536026, 0.7882128357887268, 0.8141187429428101, 0.8360718488693237, 0.8415587544441223, 0.8765419125556946, 0.8287574052810669, 0.8630279302597046, 0.8693792223930359,0.0279371877885,4.0, 35.0, 63.0, 90.0, 105.0, 136.0, 145.0, 180.0, 206.0, 218.0
none,50,left,10.0,, , , , , , , , , ,,, , , , , , , , , ,,10.0, 29.0, 54.0, 78.0, 101.0, 124.0, 158.0, 179.0, 211.0, 228.0
left,50,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', , ,0.987736046314,0.977788507938385, 0.9593015313148499, 1.0752434730529785, 0.9667518734931946, 0.9346321821212769, 1.0048558712005615, 1.0040342807769775, 0.9792805314064026, , ,0.0415925964661,1.0, 43.0, 60.0, 81.0, 115.0, 135.0, 148.0, 181.0, 196.0, 217.0
right,50,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space',1.0043639183,1.0714635848999023, 0.9190594553947449, 0.9957581758499146, 1.0450056791305542, 1.1286067962646484, 0.877162516117096, 1.066902756690979, 0.9344853758811951, 0.8877490162849426, 1.117445468902588,0.0944587547114,9.0, 31.0, 62.0, 76.0, 104.0, 131.0, 154.0, 174.0, 199.0, 235.0
central,50,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space',0.852843666077,0.9370825886726379, 0.8242486119270325, 0.9047493934631348, 0.9163694977760315, 0.8425609469413757, 0.839108407497406, 0.8724574446678162, 0.7884992957115173, 0.8040165901184082, 0.7993438839912415,0.0523972104959,22.0, 38.0, 71.0, 85.0, 111.0, 122.0, 152.0, 183.0, 198.0, 225.0
none,50,right,10.0,, , , , , 'space', , , , ,0.940129935741,, , , , , 0.9401299357414246, , , , ,0.0,18.0, 32.0, 67.0, 73.0, 100.0, 133.0, 155.0, 178.0, 207.0, 237.0
left,200,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', , 'space', 'space',1.08844799466,1.0461980104446411, 1.1344164609909058, 1.182662844657898, 1.1657872200012207, 0.9361733794212341, 1.0274688005447388, 1.2156016826629639, , 0.9879406690597534, 1.0997830629348755,0.0943203380693,6.0, 27.0, 56.0, 93.0, 117.0, 127.0, 150.0, 177.0, 195.0, 239.0
right,200,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space',1.06348667145,1.080182433128357, 0.969330906867981, 1.0730500221252441, 1.0841001272201538, 1.145249366760254, 1.0148448944091797, 1.0501703023910522, 1.1108570098876953, 1.004690170288086, 1.1023917198181152,0.053855254052,21.0, 44.0, 52.0, 74.0, 109.0, 138.0, 144.0, 185.0, 193.0, 232.0
central,200,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space',0.939799499512,0.5019787549972534, 1.0125468969345093, 0.9745153784751892, 0.9835942983627319, 0.9779831171035767, 0.8986313343048096, 1.11312997341156, 1.001176357269287, 0.9128527045249939, 1.021586537361145,0.1648167307,3.0, 47.0, 48.0, 87.0, 110.0, 121.0, 149.0, 187.0, 200.0, 221.0
none,200,left,10.0,, , , , , , , , 'space', ,0.823845148087,, , , , , , , , 0.8238451480865479, ,0.0,20.0, 46.0, 58.0, 80.0, 99.0, 143.0, 161.0, 168.0, 197.0, 234.0
left,200,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', , 'space', 'space', 'space',1.10709084405,1.1085748672485352, 0.9261983036994934, 1.1218284368515015, 1.2495354413986206, 1.052167534828186, 1.17763090133667, , 1.0953232049942017, 1.1220134496688843, 1.1105455160140991,0.0872045553646,19.0, 45.0, 55.0, 89.0, 112.0, 129.0, 165.0, 170.0, 209.0, 238.0
