target_side,target_time,cue_side,n,trialKey.keys_raw,,,,,,,,,,trialKey.rt_mean,trialKey.rt_raw,,,,,,,,,,trialKey.rt_std,order,,,,,,,,,
left,50,left,10.0,'space', 'space', , 'space', 'space', 'space', 'space', 'space', , 'space',0.997273564339,0.9248678684234619, 1.014312744140625, , 1.0404893159866333, 1.1852303743362427, 0.9794095158576965, 0.9632744789123535, 0.9165387749671936, , 0.9540653824806213,0.0854631152543,2.0, 35.0, 71.0, 83.0, 116.0, 135.0, 163.0, 173.0, 200.0, 235.0
right,50,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', , , ,1.02564471109,1.0479615926742554, 0.9178608655929565, 1.0129694938659668, 0.9477766752243042, 1.118861436843872, 0.9612361192703247, 1.172847032546997, , , ,0.0915872736687,16.0, 36.0, 65.0, 73.0, 106.0, 132.0, 148.0, 190.0, 202.0, 219.0
central,50,left,10.0,'space', 'space', 'space', , 'space', 'space', 'space', 'space', 'space', ,0.983759403229,0.8263198733329773, 0.8775832653045654, 1.0665714740753174, , 0.9278079271316528, 0.948581874370575, 1.0406887531280518, 1.1183055639266968, 1.0642163753509521, ,0.102132394831,4.0, 41.0, 69.0, 90.0, 119.0, 122.0, 156.0, 187.0, 207.0, 228.0
none,50,left,10.0,, , , , , , , , , ,,, , , , , , , , , ,,23.0, 38.0, 48.0, 72.0, 112.0, 141.0, 146.0, 182.0, 212.0, 220.0
left,50,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space',1.05701084137,1.0315277576446533, 1.0765854120254517, 1.0475519895553589, 1.1092677116394043, 1.0844876766204834, 1.0571173429489136, 1.0238840579986572, 0.9419465065002441, 1.0666738748550415, 1.1310662031173706,0.0521989200758,11.0, 47.0, 56.0, 85.0, 102.0, 133.0, 149.0, 175.0, 208.0, 232.0
right,50,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', , ,1.01790225506,0.899777889251709, 1.1758530139923096, 0.9587826132774353, 0.9929814338684082, 1.0678108930587769, 1.1889715194702148, 0.9363714456558228, 0.922669529914856, , ,0.112107399902,8.0, 26.0, 52.0, 76.0, 110.0, 143.0, 144.0, 176.0, 213.0, 226.0
central,50,right,10.0,'space', 'space', 'space', , 'space', 'space', 'space', 'space', , ,0.981019224439,0.9475825428962708, 0.9981979727745056, 1.0273123979568481, , 0.9467808604240417, 1.0141123533248901, 1.0344982147216797, 0.8986502885818481, , ,0.0495507495612,6.0, 32.0, 58.0, 88.0, 96.0, 124.0, 165.0, 170.0, 198.0, 230.0
none,50,right,10.0,, , , , , , , , , ,,, , , , , , , , , ,,21.0, 30.0, 51.0, 95.0, 100.0, 140.0, 151.0, 180.0, 211.0, 222.0
left,200,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', , ,1.07362222672,1.0622062683105469, 1.0671314001083374, 0.9835547804832458, 1.0893149375915527, 1.1242320537567139, 1.1510790586471558, 1.0808404684066772, 1.030618667602539, , ,0.0513609037127,10.0, 42.0, 59.0, 75.0, 115.0, 125.0, 154.0, 178.0, 193.0, 221.0
right,200,left,10.0,'space', 'space', 'space', 'space', , 'space', 'space', 'space', , ,1.12032175064,1.063851237297058, 1.0900708436965942, 1.1065964698791504, 1.1452456712722778, , 1.05311119556427, 1.1169277429580688, 1.266448974609375, , ,0.069915555626,12.0, 34.0, 61.0, 81.0, 98.0, 130.0, 166.0, 186.0, 215.0, 227.0
central,200,left,10.0,'space', 'space', 'space', , 'space', 'space', 'space', 'space', , ,1.06664807456,1.0880764722824097, 1.0415902137756348, 1.0952688455581665, , 1.0702545642852783, 0.9893666505813599, 1.0734522342681885, 1.108527421951294, , ,0.0392222457451,0.0, 39.0, 49.0, 84.0, 111.0, 123.0, 162.0, 179.0, 209.0, 225.0
none,200,left,10.0,, , , , , , , , , ,,, , , , , , , , , ,,15.0, 33.0, 67.0, 80.0, 103.0, 137.0, 145.0, 172.0, 196.0, 238.0
left,200,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', , ,1.18146753311,1.2734951972961426, 1.0842424631118774, 1.1861149072647095, 1.1372894048690796, 1.1794264316558838, 1.1472358703613281, 1.2943899631500244, 1.149545669555664, , ,0.0695636835746,13.0, 29.0, 63.0, 74.0, 97.0, 136.0, 147.0, 169.0, 214.0, 234.0
right,200,right,10.0,'space', 'space', 'space', , , 'space', , 'space', , ,1.03489208221,1.0507220029830933, 1.0736656188964844, 0.9953957200050354, , , 1.031723141670227, , 1.022953987121582, , ,0.0277548652983,14.0, 27.0, 55.0, 94.0, 99.0, 129.0, 161.0, 171.0, 210.0, 233.0
central,200,right,10.0,'space', 'space', 'space', 'space', , 'space', , 'space', 'space', 'space',1.05972361565,1.06913423538208, 0.9578248262405396, 1.0654361248016357, 0.9949252009391785, , 1.1003450155258179, , 1.1624788045883179, 1.1268105506896973, 1.0008337497711182,0.0696028320929,22.0, 43.0, 62.0, 79.0, 107.0, 127.0, 158.0, 185.0, 197.0, 236.0
none,200,right,10.0,, , , , , , , , , ,,, , , , , , , , , ,,19.0, 28.0, 50.0, 91.0, 109.0, 121.0, 152.0, 181.0, 195.0, 217.0
left,350,left,10.0,'space', 'space', 'space', 'space', , 'space', 'space', 'space', , 'space',1.26176226139,1.2069960832595825, 1.209621787071228, 1.3773468732833862, 1.271939754486084, , 1.2224568128585815, 1.2299911975860596, 1.2654643058776855, , 1.31028151512146,0.0578593710563,7.0, 31.0, 64.0, 87.0, 108.0, 131.0, 167.0, 183.0, 205.0, 229.0
right,350,left,10.0,'space', 'space', 'space', , 'space', 'space', 'space', 'space', , ,1.28719793047,1.1885721683502197, 1.259774923324585, 1.2683830261230469, , 1.2555949687957764, 1.2962017059326172, 1.4490524530410767, 1.2928061485290527, , ,0.0778084916469,9.0, 37.0, 70.0, 77.0, 114.0, 128.0, 160.0, 189.0, 192.0, 231.0
central,350,left,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', , , 'space',1.23029983044,1.2089625597000122, 1.2222014665603638, 1.1914215087890625, 1.2144241333007812, 1.289088487625122, 1.2103298902511597, 1.2512670755386353, , , 1.2547036409378052,0.0315667289968,20.0, 44.0, 60.0, 89.0, 113.0, 134.0, 157.0, 191.0, 194.0, 239.0
none,350,left,10.0,, , , , , , , , , ,,, , , , , , , , , ,,1.0, 25.0, 66.0, 78.0, 104.0, 139.0, 159.0, 174.0, 203.0, 224.0
left,350,right,10.0,'space', 'space', 'space', , 'space', 'space', 'space', 'space', , ,1.23872429984,1.2657806873321533, 1.2537051439285278, 1.2261908054351807, , 1.2792248725891113, 1.3622266054153442, 1.338096022605896, 0.9458455443382263, , ,0.134317429557,17.0, 45.0, 53.0, 92.0, 118.0, 142.0, 164.0, 184.0, 201.0, 223.0
right,350,right,10.0,'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', , ,1.25621473789,1.2103514671325684, 1.2535279989242554, 1.2036727666854858, 1.2592177391052246, 1.2432868480682373, 1.4177416563034058, 1.2790697813034058, 1.1828500032424927, , ,0.0717278304231,18.0, 24.0, 68.0, 82.0, 101.0, 138.0, 153.0, 177.0, 204.0, 218.0
central,350,right,10.0,'space', 'space', 'space', , 'space', 'space', 'space', 'space', , ,1.14462743487,1.2055732011795044, 1.1950925588607788, 1.1633630990982056, , 1.229426383972168, 0.8648082613945007, 1.2105376720428467, 1.1435911655426025, , ,0.123729739477,5.0, 46.0, 57.0, 93.0, 105.0, 120.0, 155.0, 168.0, 199.0, 216.0
none,350,right,10.0,, , , , , , 'space', , , ,0.864642322063,, , , , , , 0.864642322063446, , , ,0.0,3.0, 40.0, 54.0, 86.0, 117.0, 126.0, 150.0, 188.0, 206.0, 237.0

extraInfo
date,2014_II_04_1712
frameRate,311.862745525
expName,ior
session,001
participant,Liduska
